TID: 00f7c8685f7f0000, SID: 28, DID: 0, CID: 0, time stamp: 47, AID: 0, The ship created
TID: 0097fd505f7f0000, SID: 67, DID: 2, CID: 309, time stamp: 49497, AID: 6, The ship loading cargo from the dock
TID: 00c77f625f7f0000, SID: 37, DID: 2, CID: 312, time stamp: 49505, AID: 6, The ship loading cargo from the dock
TID: 00677e575f7f0000, SID: 20, DID: 1, CID: 545, time stamp: 49511, AID: 6, The ship loading cargo from the dock
TID: 00a77d515f7f0000, SID: 27, DID: 3, CID: 265, time stamp: 49519, AID: 6, The ship loading cargo from the dock
TID: 0077fe575f7f0000, SID: 4, DID: 4, CID: 626, time stamp: 49588, AID: 6, The ship loading cargo from the dock
TID: 00f7fd535f7f0000, SID: 11, DID: 3, CID: 276, time stamp: 49596, AID: 6, The ship loading cargo from the dock
TID: 0057fd4e5f7f0000, SID: 93, DID: 4, CID: 598, time stamp: 49605, AID: 6, The ship loading cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 263, time stamp: 49618, AID: 6, The ship loading cargo from the dock
TID: 00277e555f7f0000, SID: 60, DID: 0, CID: 461, time stamp: 49628, AID: 6, The ship loading cargo from the dock
TID: 0037ff5d5f7f0000, SID: 55, DID: 0, CID: 465, time stamp: 49677, AID: 6, The ship loading cargo from the dock
TID: 00c77e5a5f7f0000, SID: 15, DID: 1, CID: 490, time stamp: 49692, AID: 6, The ship loading cargo from the dock
TID: 00877f605f7f0000, SID: 90, DID: 4, CID: 636, time stamp: 49699, AID: 6, The ship loading cargo from the dock
TID: 00a77f615f7f0000, SID: 22, DID: 2, CID: 516, time stamp: 49842, AID: 6, The ship loading cargo from the dock
TID: 00e77d535f7f0000, SID: 41, DID: 3, CID: 266, time stamp: 50399, AID: 6, The ship loading cargo from the dock
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 498, time stamp: 50405, AID: 6, The ship loading cargo from the dock
TID: 00677d4f5f7f0000, SID: 98, DID: 1, CID: 495, time stamp: 50412, AID: 6, The ship loading cargo from the dock
TID: 00d7fd525f7f0000, SID: 57, DID: 1, CID: 494, time stamp: 50420, AID: 6, The ship loading cargo from the dock
TID: 00477d4e5f7f0000, SID: 32, DID: 0, CID: 486, time stamp: 50425, AID: 6, The ship loading cargo from the dock
TID: 00877d505f7f0000, SID: 63, DID: 4, CID: 713, time stamp: 50444, AID: 6, The ship loading cargo from the dock
TID: 00077d4c5f7f0000, SID: 16, DID: 4, CID: 757, time stamp: 50454, AID: 6, The ship loading cargo from the dock
TID: 0077ff5f5f7f0000, SID: 92, DID: 3, CID: 275, time stamp: 50506, AID: 6, The ship loading cargo from the dock
TID: 00f7fc4b5f7f0000, SID: 65, DID: 4, CID: 665, time stamp: 50514, AID: 6, The ship loading cargo from the dock
TID: 0037fd4d5f7f0000, SID: 42, DID: 2, CID: 313, time stamp: 50519, AID: 6, The ship loading cargo from the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 0, CID: 492, time stamp: 50527, AID: 6, The ship loading cargo from the dock
TID: 00077f5c5f7f0000, SID: 48, DID: 1, CID: 501, time stamp: 50530, AID: 6, The ship loading cargo from the dock
TID: 00b7fe595f7f0000, SID: 6, DID: 4, CID: 613, time stamp: 50575, AID: 6, The ship loading cargo from the dock
TID: 00e77c4b5f7f0000, SID: 75, DID: 1, CID: 513, time stamp: 50639, AID: 6, The ship loading cargo from the dock
TID: 00277f5d5f7f0000, SID: 19, DID: 2, CID: 518, time stamp: 50837, AID: 6, The ship loading cargo from the dock
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 503, time stamp: 50846, AID: 6, The ship loading cargo from the dock
TID: 0017ff5c5f7f0000, SID: 49, DID: 4, CID: 633, time stamp: 50852, AID: 6, The ship loading cargo from the dock
TID: 0057ff5e5f7f0000, SID: 64, DID: 1, CID: 521, time stamp: 51517, AID: 6, The ship loading cargo from the dock
TID: 00f7ff635f7f0000, SID: 84, DID: 0, CID: 504, time stamp: 51524, AID: 6, The ship loading cargo from the dock
TID: 00277d4d5f7f0000, SID: 91, DID: 3, CID: 274, time stamp: 51530, AID: 6, The ship loading cargo from the dock
TID: 00e77f635f7f0000, SID: 0, DID: 4, CID: 639, time stamp: 51537, AID: 6, The ship loading cargo from the dock
TID: 00077e545f7f0000, SID: 96, DID: 4, CID: 0, time stamp: 51564, AID: 7, The ship leaved the dock
TID: 00f7c8685f7f0000, SID: 28, DID: 4, CID: 776, time stamp: 51568, AID: 6, The ship loading cargo from the dock
TID: 0017fe545f7f0000, SID: 3, DID: 1, CID: 547, time stamp: 51577, AID: 6, The ship loading cargo from the dock
TID: 00c77d525f7f0000, SID: 29, DID: 4, CID: 670, time stamp: 51583, AID: 6, The ship loading cargo from the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 2, CID: 348, time stamp: 51590, AID: 6, The ship loading cargo from the dock
TID: 00d7ff625f7f0000, SID: 95, DID: 4, CID: 690, time stamp: 51598, AID: 6, The ship loading cargo from the dock
TID: 00d7fc4a5f7f0000, SID: 40, DID: 1, CID: 528, time stamp: 51717, AID: 6, The ship loading cargo from the dock
TID: 00d7fe5a5f7f0000, SID: 94, DID: 1, CID: 558, time stamp: 51789, AID: 6, The ship loading cargo from the dock
TID: 00c77c4a5f7f0000, SID: 87, DID: 4, CID: 793, time stamp: 51796, AID: 6, The ship loading cargo from the dock
TID: 0037fe555f7f0000, SID: 36, DID: 1, CID: 537, time stamp: 51804, AID: 6, The ship loading cargo from the dock
TID: 00f7fe5b5f7f0000, SID: 72, DID: 0, CID: 538, time stamp: 51813, AID: 6, The ship loading cargo from the dock
TID: 0077fd4f5f7f0000, SID: 66, DID: 1, CID: 539, time stamp: 52555, AID: 6, The ship loading cargo from the dock
TID: 0017fd4c5f7f0000, SID: 45, DID: 2, CID: 325, time stamp: 52561, AID: 6, The ship loading cargo from the dock
TID: 0057fe565f7f0000, SID: 53, DID: 1, CID: 571, time stamp: 52569, AID: 6, The ship loading cargo from the dock
TID: 00677e575f7f0000, SID: 20, DID: 1, CID: 614, time stamp: 52572, AID: 6, The ship loading cargo from the dock
TID: 00b7fd515f7f0000, SID: 26, DID: 2, CID: 369, time stamp: 52579, AID: 6, The ship loading cargo from the dock
TID: 0097ff605f7f0000, SID: 33, DID: 3, CID: 281, time stamp: 52587, AID: 6, The ship loading cargo from the dock
TID: 00c77f625f7f0000, SID: 37, DID: 2, CID: 356, time stamp: 52594, AID: 6, The ship loading cargo from the dock
TID: 00a77d515f7f0000, SID: 27, DID: 3, CID: 288, time stamp: 52602, AID: 6, The ship loading cargo from the dock
TID: 0097fd505f7f0000, SID: 67, DID: 2, CID: 365, time stamp: 52607, AID: 6, The ship loading cargo from the dock
TID: 0077fe575f7f0000, SID: 4, DID: 4, CID: 681, time stamp: 52644, AID: 6, The ship loading cargo from the dock
TID: 00f7fd535f7f0000, SID: 11, DID: 3, CID: 317, time stamp: 52652, AID: 6, The ship loading cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 283, time stamp: 52671, AID: 6, The ship loading cargo from the dock
TID: 0057fd4e5f7f0000, SID: 93, DID: 4, CID: 671, time stamp: 52678, AID: 6, The ship loading cargo from the dock
TID: 00b7fc495f7f0000, SID: 39, DID: 1, CID: 0, time stamp: 52684, AID: 1, The ship requested permission to dock
TID: 00b7fc495f7f0000, SID: 39, DID: 1, CID: 0, time stamp: 52688, AID: 2, The ship docked
TID: 00b7fc495f7f0000, SID: 39, DID: 1, CID: 0, time stamp: 52690, AID: 5, The ship requested permission to load cargo from the dock
TID: 00277e555f7f0000, SID: 60, DID: 0, CID: 505, time stamp: 52701, AID: 6, The ship loading cargo from the dock
TID: 00b7fc495f7f0000, SID: 39, DID: 1, CID: 550, time stamp: 52712, AID: 6, The ship loading cargo from the dock
TID: 0037ff5d5f7f0000, SID: 55, DID: 0, CID: 520, time stamp: 52733, AID: 6, The ship loading cargo from the dock
TID: 00c77e5a5f7f0000, SID: 15, DID: 1, CID: 561, time stamp: 52752, AID: 6, The ship loading cargo from the dock
TID: 00877f605f7f0000, SID: 90, DID: 4, CID: 721, time stamp: 52757, AID: 6, The ship loading cargo from the dock
TID: 00a77c495f7f0000, SID: 80, DID: 0, CID: 0, time stamp: 52799, AID: 1, The ship requested permission to dock
TID: 00a77c495f7f0000, SID: 80, DID: 0, CID: 0, time stamp: 52802, AID: 2, The ship docked
TID: 0097fc485f7f0000, SID: 9, DID: 0, CID: 0, time stamp: 52804, AID: 1, The ship requested permission to dock
TID: 0097fc485f7f0000, SID: 9, DID: 0, CID: 0, time stamp: 52807, AID: 2, The ship docked
TID: 0097fc485f7f0000, SID: 9, DID: 0, CID: 0, time stamp: 52808, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77c495f7f0000, SID: 80, DID: 0, CID: 0, time stamp: 52823, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77c495f7f0000, SID: 80, DID: 0, CID: 523, time stamp: 52837, AID: 6, The ship loading cargo from the dock
TID: 0097fc485f7f0000, SID: 9, DID: 0, CID: 542, time stamp: 52842, AID: 6, The ship loading cargo from the dock
TID: 00a77f615f7f0000, SID: 22, DID: 2, CID: 540, time stamp: 52898, AID: 6, The ship loading cargo from the dock
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 533, time stamp: 53431, AID: 6, The ship loading cargo from the dock
TID: 00e77d535f7f0000, SID: 41, DID: 3, CID: 315, time stamp: 53458, AID: 6, The ship loading cargo from the dock
TID: 00077d4c5f7f0000, SID: 16, DID: 4, CID: 800, time stamp: 53472, AID: 6, The ship loading cargo from the dock
TID: 00677d4f5f7f0000, SID: 98, DID: 1, CID: 582, time stamp: 53478, AID: 6, The ship loading cargo from the dock
TID: 00d7fd525f7f0000, SID: 57, DID: 1, CID: 585, time stamp: 53485, AID: 6, The ship loading cargo from the dock
TID: 00877d505f7f0000, SID: 63, DID: 4, CID: 859, time stamp: 53494, AID: 6, The ship loading cargo from the dock
TID: 00477d4e5f7f0000, SID: 32, DID: 0, CID: 535, time stamp: 53498, AID: 6, The ship loading cargo from the dock
TID: 0077ff5f5f7f0000, SID: 92, DID: 3, CID: 296, time stamp: 53563, AID: 6, The ship loading cargo from the dock
TID: 0037fd4d5f7f0000, SID: 42, DID: 2, CID: 391, time stamp: 53571, AID: 6, The ship loading cargo from the dock
TID: 00f7fc4b5f7f0000, SID: 65, DID: 4, CID: 740, time stamp: 53577, AID: 6, The ship loading cargo from the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 0, CID: 543, time stamp: 53585, AID: 6, The ship loading cargo from the dock
TID: 00b7fe595f7f0000, SID: 6, DID: 4, CID: 673, time stamp: 53592, AID: 6, The ship loading cargo from the dock
TID: 00077f5c5f7f0000, SID: 48, DID: 1, CID: 603, time stamp: 53599, AID: 6, The ship loading cargo from the dock
TID: 00e77c4b5f7f0000, SID: 75, DID: 1, CID: 621, time stamp: 53695, AID: 6, The ship loading cargo from the dock
TID: 00277f5d5f7f0000, SID: 19, DID: 2, CID: 0, time stamp: 53892, AID: 7, The ship leaved the dock
TID: 0017ff5c5f7f0000, SID: 49, DID: 4, CID: 695, time stamp: 53899, AID: 6, The ship loading cargo from the dock
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 544, time stamp: 53904, AID: 6, The ship loading cargo from the dock
TID: 00277d4d5f7f0000, SID: 91, DID: 3, CID: 319, time stamp: 54587, AID: 6, The ship loading cargo from the dock
TID: 00f7c8685f7f0000, SID: 28, DID: 4, CID: 880, time stamp: 54597, AID: 6, The ship loading cargo from the dock
TID: 00f7ff635f7f0000, SID: 84, DID: 0, CID: 552, time stamp: 54605, AID: 6, The ship loading cargo from the dock
TID: 0057ff5e5f7f0000, SID: 64, DID: 1, CID: 604, time stamp: 54615, AID: 6, The ship loading cargo from the dock
TID: 00e77f635f7f0000, SID: 0, DID: 4, CID: 714, time stamp: 54624, AID: 6, The ship loading cargo from the dock
TID: 00c77d525f7f0000, SID: 29, DID: 4, CID: 737, time stamp: 54627, AID: 6, The ship loading cargo from the dock
TID: 0017fe545f7f0000, SID: 3, DID: 1, CID: 0, time stamp: 54635, AID: 7, The ship leaved the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 2, CID: 402, time stamp: 54647, AID: 6, The ship loading cargo from the dock
TID: 00d7ff625f7f0000, SID: 95, DID: 4, CID: 747, time stamp: 54654, AID: 6, The ship loading cargo from the dock
TID: 00d7fc4a5f7f0000, SID: 40, DID: 1, CID: 609, time stamp: 54773, AID: 6, The ship loading cargo from the dock
TID: 00d7fe5a5f7f0000, SID: 94, DID: 1, CID: 648, time stamp: 54845, AID: 6, The ship loading cargo from the dock
TID: 00c77c4a5f7f0000, SID: 87, DID: 4, CID: 883, time stamp: 54856, AID: 6, The ship loading cargo from the dock
TID: 00877c485f7f0000, SID: 78, DID: 2, CID: 0, time stamp: 54863, AID: 1, The ship requested permission to dock
TID: 00877c485f7f0000, SID: 78, DID: 2, CID: 0, time stamp: 54867, AID: 2, The ship docked
TID: 0037fe555f7f0000, SID: 36, DID: 1, CID: 607, time stamp: 54870, AID: 6, The ship loading cargo from the dock
TID: 00877c485f7f0000, SID: 78, DID: 2, CID: 0, time stamp: 54901, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7fe5b5f7f0000, SID: 72, DID: 0, CID: 556, time stamp: 54910, AID: 6, The ship loading cargo from the dock
TID: 00877c485f7f0000, SID: 78, DID: 2, CID: 406, time stamp: 54920, AID: 6, The ship loading cargo from the dock
TID: 0077fc475f7f0000, SID: 14, DID: 1, CID: 0, time stamp: 54969, AID: 1, The ship requested permission to dock
TID: 0077fc475f7f0000, SID: 14, DID: 1, CID: 0, time stamp: 54971, AID: 2, The ship docked
TID: 0077fc475f7f0000, SID: 14, DID: 1, CID: 0, time stamp: 54972, AID: 5, The ship requested permission to load cargo from the dock
TID: 0077fc475f7f0000, SID: 14, DID: 1, CID: 623, time stamp: 54986, AID: 6, The ship loading cargo from the dock
TID: 00677c475f7f0000, SID: 10, DID: 1, CID: 0, time stamp: 55186, AID: 1, The ship requested permission to dock
TID: 00677c475f7f0000, SID: 10, DID: 1, CID: 0, time stamp: 55188, AID: 2, The ship docked
TID: 00677c475f7f0000, SID: 10, DID: 1, CID: 0, time stamp: 55189, AID: 5, The ship requested permission to load cargo from the dock
TID: 00677c475f7f0000, SID: 10, DID: 1, CID: 608, time stamp: 55201, AID: 6, The ship loading cargo from the dock
TID: 0057fc465f7f0000, SID: 52, DID: 2, CID: 0, time stamp: 55321, AID: 1, The ship requested permission to dock
TID: 0057fc465f7f0000, SID: 52, DID: 2, CID: 0, time stamp: 55322, AID: 2, The ship docked
TID: 0057fc465f7f0000, SID: 52, DID: 2, CID: 0, time stamp: 55324, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057fc465f7f0000, SID: 52, DID: 2, CID: 408, time stamp: 55332, AID: 6, The ship loading cargo from the dock
TID: 0077fd4f5f7f0000, SID: 66, DID: 1, CID: 617, time stamp: 55645, AID: 6, The ship loading cargo from the dock
TID: 00a77d515f7f0000, SID: 27, DID: 3, CID: 320, time stamp: 55649, AID: 6, The ship loading cargo from the dock
TID: 0097ff605f7f0000, SID: 33, DID: 3, CID: 297, time stamp: 55656, AID: 6, The ship loading cargo from the dock
TID: 0057fe565f7f0000, SID: 53, DID: 1, CID: 620, time stamp: 55664, AID: 6, The ship loading cargo from the dock
TID: 0097fd505f7f0000, SID: 67, DID: 2, CID: 421, time stamp: 55670, AID: 6, The ship loading cargo from the dock
TID: 00677e575f7f0000, SID: 20, DID: 1, CID: 660, time stamp: 55678, AID: 6, The ship loading cargo from the dock
TID: 0077fe575f7f0000, SID: 4, DID: 4, CID: 762, time stamp: 55684, AID: 6, The ship loading cargo from the dock
TID: 0017fd4c5f7f0000, SID: 45, DID: 2, CID: 434, time stamp: 55690, AID: 6, The ship loading cargo from the dock
TID: 00b7fd515f7f0000, SID: 26, DID: 2, CID: 440, time stamp: 55693, AID: 6, The ship loading cargo from the dock
TID: 00c77f625f7f0000, SID: 37, DID: 2, CID: 435, time stamp: 55697, AID: 6, The ship loading cargo from the dock
TID: 00f7fd535f7f0000, SID: 11, DID: 3, CID: 324, time stamp: 55707, AID: 6, The ship loading cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 299, time stamp: 55728, AID: 6, The ship loading cargo from the dock
TID: 00277e555f7f0000, SID: 60, DID: 0, CID: 563, time stamp: 55733, AID: 6, The ship loading cargo from the dock
TID: 0057fd4e5f7f0000, SID: 93, DID: 4, CID: 743, time stamp: 55740, AID: 6, The ship loading cargo from the dock
TID: 00b7fc495f7f0000, SID: 39, DID: 1, CID: 628, time stamp: 55769, AID: 6, The ship loading cargo from the dock
TID: 0037ff5d5f7f0000, SID: 55, DID: 0, CID: 574, time stamp: 55776, AID: 6, The ship loading cargo from the dock
TID: 00c77e5a5f7f0000, SID: 15, DID: 1, CID: 632, time stamp: 55808, AID: 6, The ship loading cargo from the dock
TID: 00877f605f7f0000, SID: 90, DID: 4, CID: 764, time stamp: 55814, AID: 6, The ship loading cargo from the dock
TID: 00a77c495f7f0000, SID: 80, DID: 0, CID: 591, time stamp: 55894, AID: 6, The ship loading cargo from the dock
TID: 0097fc485f7f0000, SID: 9, DID: 0, CID: 616, time stamp: 55898, AID: 6, The ship loading cargo from the dock
TID: 00a77f615f7f0000, SID: 22, DID: 2, CID: 555, time stamp: 55965, AID: 6, The ship loading cargo from the dock
TID: 00477c465f7f0000, SID: 85, DID: 0, CID: 0, time stamp: 56388, AID: 1, The ship requested permission to dock
TID: 00477c465f7f0000, SID: 85, DID: 0, CID: 0, time stamp: 56390, AID: 2, The ship docked
TID: 00477c465f7f0000, SID: 85, DID: 0, CID: 0, time stamp: 56391, AID: 5, The ship requested permission to load cargo from the dock
TID: 00477c465f7f0000, SID: 85, DID: 0, CID: 611, time stamp: 56402, AID: 6, The ship loading cargo from the dock
TID: 00077d4c5f7f0000, SID: 16, DID: 4, CID: 910, time stamp: 56490, AID: 6, The ship loading cargo from the dock
TID: 00e77d535f7f0000, SID: 41, DID: 3, CID: 323, time stamp: 56498, AID: 6, The ship loading cargo from the dock
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 610, time stamp: 56500, AID: 6, The ship loading cargo from the dock
TID: 00677d4f5f7f0000, SID: 98, DID: 1, CID: 638, time stamp: 56538, AID: 6, The ship loading cargo from the dock
TID: 00d7fd525f7f0000, SID: 57, DID: 1, CID: 640, time stamp: 56544, AID: 6, The ship loading cargo from the dock
TID: 00877d505f7f0000, SID: 63, DID: 4, CID: 924, time stamp: 56551, AID: 6, The ship loading cargo from the dock
TID: 00477d4e5f7f0000, SID: 32, DID: 0, CID: 586, time stamp: 56555, AID: 6, The ship loading cargo from the dock
TID: 0077ff5f5f7f0000, SID: 92, DID: 3, CID: 303, time stamp: 56622, AID: 6, The ship loading cargo from the dock
TID: 0037fd4d5f7f0000, SID: 42, DID: 2, CID: 463, time stamp: 56628, AID: 6, The ship loading cargo from the dock
TID: 00b7fe595f7f0000, SID: 6, DID: 4, CID: 770, time stamp: 56635, AID: 6, The ship loading cargo from the dock
TID: 00f7fc4b5f7f0000, SID: 65, DID: 4, CID: 779, time stamp: 56640, AID: 6, The ship loading cargo from the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 0, CID: 625, time stamp: 56644, AID: 6, The ship loading cargo from the dock
TID: 00077f5c5f7f0000, SID: 48, DID: 1, CID: 642, time stamp: 56655, AID: 6, The ship loading cargo from the dock
TID: 00e77c4b5f7f0000, SID: 75, DID: 1, CID: 652, time stamp: 56752, AID: 6, The ship loading cargo from the dock
TID: 0017ff5c5f7f0000, SID: 49, DID: 4, CID: 772, time stamp: 56960, AID: 6, The ship loading cargo from the dock
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 629, time stamp: 56986, AID: 6, The ship loading cargo from the dock
TID: 00277d4d5f7f0000, SID: 91, DID: 3, CID: 330, time stamp: 57647, AID: 6, The ship loading cargo from the dock
TID: 00f7c8685f7f0000, SID: 28, DID: 4, CID: 956, time stamp: 57656, AID: 6, The ship loading cargo from the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 2, CID: 441, time stamp: 57673, AID: 6, The ship loading cargo from the dock
TID: 00c77d525f7f0000, SID: 29, DID: 4, CID: 773, time stamp: 57681, AID: 6, The ship loading cargo from the dock
TID: 00e77f635f7f0000, SID: 0, DID: 4, CID: 798, time stamp: 57689, AID: 6, The ship loading cargo from the dock
TID: 00f7ff635f7f0000, SID: 84, DID: 0, CID: 634, time stamp: 57698, AID: 6, The ship loading cargo from the dock
TID: 00d7ff625f7f0000, SID: 95, DID: 4, CID: 827, time stamp: 57834, AID: 6, The ship loading cargo from the dock
TID: 00d7fc4a5f7f0000, SID: 40, DID: 1, CID: 658, time stamp: 57842, AID: 6, The ship loading cargo from the dock
